.,relayed,VBD,2,Y,N,obj,12,9,transf-longmod
The,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
government,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
rapidly,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
",",relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
entirely,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
",",relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
and,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
directly,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
relayed,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
today,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
.,relayed,VBD,2,Y,N,nobj,11,9,transf-longmod
The,forbade,VBD,2,Y,N,obj,6,0,transf-nomod
executive,forbade,VBD,2,Y,N,obj,6,0,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,0,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,0,transf-nomod
recently,forbade,VBD,2,Y,N,obj,6,0,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,0,transf-nomod
The,forbade,VBD,2,Y,N,nobj,5,0,transf-nomod
executive,forbade,VBD,2,Y,N,nobj,5,0,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,0,transf-nomod
recently,forbade,VBD,2,Y,N,nobj,5,0,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,0,transf-nomod
The,forbade,VBD,2,Y,N,obj,9,0,transf-mod
executive,forbade,VBD,2,Y,N,obj,9,0,transf-mod
was,forbade,VBD,2,Y,N,obj,9,0,transf-mod
quickly,forbade,VBD,2,Y,N,obj,9,0,transf-mod
and,forbade,VBD,2,Y,N,obj,9,0,transf-mod
easily,forbade,VBD,2,Y,N,obj,9,0,transf-mod
forbade,forbade,VBD,2,Y,N,obj,9,0,transf-mod
recently,forbade,VBD,2,Y,N,obj,9,0,transf-mod
.,forbade,VBD,2,Y,N,obj,9,0,transf-mod
The,forbade,VBD,2,Y,N,nobj,8,0,transf-mod
executive,forbade,VBD,2,Y,N,nobj,8,0,transf-mod
quickly,forbade,VBD,2,Y,N,nobj,8,0,transf-mod
and,forbade,VBD,2,Y,N,nobj,8,0,transf-mod
easily,forbade,VBD,2,Y,N,nobj,8,0,transf-mod
forbade,forbade,VBD,2,Y,N,nobj,8,0,transf-mod
recently,forbade,VBD,2,Y,N,nobj,8,0,transf-mod
.,forbade,VBD,2,Y,N,nobj,8,0,transf-mod
The,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
executive,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
was,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
quickly,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,0,transf-longmod
easily,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,0,transf-longmod
and,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
immediately,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
forbade,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
recently,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
.,forbade,VBD,2,Y,N,obj,12,0,transf-longmod
The,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
executive,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
quickly,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
easily,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
and,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
immediately,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
forbade,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
recently,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
.,forbade,VBD,2,Y,N,nobj,11,0,transf-longmod
The,forbade,VBD,2,Y,N,obj,6,1,transf-nomod
maker,forbade,VBD,2,Y,N,obj,6,1,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,1,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,1,transf-nomod
yesterday,forbade,VBD,2,Y,N,obj,6,1,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,1,transf-nomod
The,forbade,VBD,2,Y,N,nobj,5,1,transf-nomod
maker,forbade,VBD,2,Y,N,nobj,5,1,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,1,transf-nomod
yesterday,forbade,VBD,2,Y,N,nobj,5,1,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,1,transf-nomod
The,forbade,VBD,2,Y,N,obj,9,1,transf-mod
maker,forbade,VBD,2,Y,N,obj,9,1,transf-mod
was,forbade,VBD,2,Y,N,obj,9,1,transf-mod
entirely,forbade,VBD,2,Y,N,obj,9,1,transf-mod
and,forbade,VBD,2,Y,N,obj,9,1,transf-mod
directly,forbade,VBD,2,Y,N,obj,9,1,transf-mod
forbade,forbade,VBD,2,Y,N,obj,9,1,transf-mod
yesterday,forbade,VBD,2,Y,N,obj,9,1,transf-mod
.,forbade,VBD,2,Y,N,obj,9,1,transf-mod
The,forbade,VBD,2,Y,N,nobj,8,1,transf-mod
maker,forbade,VBD,2,Y,N,nobj,8,1,transf-mod
entirely,forbade,VBD,2,Y,N,nobj,8,1,transf-mod
and,forbade,VBD,2,Y,N,nobj,8,1,transf-mod
directly,forbade,VBD,2,Y,N,nobj,8,1,transf-mod
forbade,forbade,VBD,2,Y,N,nobj,8,1,transf-mod
yesterday,forbade,VBD,2,Y,N,nobj,8,1,transf-mod
.,forbade,VBD,2,Y,N,nobj,8,1,transf-mod
The,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
maker,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
was,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
entirely,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,1,transf-longmod
directly,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,1,transf-longmod
and,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
easily,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
forbade,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
yesterday,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
.,forbade,VBD,2,Y,N,obj,12,1,transf-longmod
The,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
maker,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
entirely,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
directly,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
and,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
easily,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
forbade,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
yesterday,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
.,forbade,VBD,2,Y,N,nobj,11,1,transf-longmod
The,forbade,VBD,2,Y,N,obj,6,2,transf-nomod
president,forbade,VBD,2,Y,N,obj,6,2,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,2,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,2,transf-nomod
recently,forbade,VBD,2,Y,N,obj,6,2,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,2,transf-nomod
The,forbade,VBD,2,Y,N,nobj,5,2,transf-nomod
president,forbade,VBD,2,Y,N,nobj,5,2,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,2,transf-nomod
recently,forbade,VBD,2,Y,N,nobj,5,2,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,2,transf-nomod
The,forbade,VBD,2,Y,N,obj,9,2,transf-mod
president,forbade,VBD,2,Y,N,obj,9,2,transf-mod
was,forbade,VBD,2,Y,N,obj,9,2,transf-mod
directly,forbade,VBD,2,Y,N,obj,9,2,transf-mod
and,forbade,VBD,2,Y,N,obj,9,2,transf-mod
quickly,forbade,VBD,2,Y,N,obj,9,2,transf-mod
forbade,forbade,VBD,2,Y,N,obj,9,2,transf-mod
recently,forbade,VBD,2,Y,N,obj,9,2,transf-mod
.,forbade,VBD,2,Y,N,obj,9,2,transf-mod
The,forbade,VBD,2,Y,N,nobj,8,2,transf-mod
president,forbade,VBD,2,Y,N,nobj,8,2,transf-mod
directly,forbade,VBD,2,Y,N,nobj,8,2,transf-mod
and,forbade,VBD,2,Y,N,nobj,8,2,transf-mod
quickly,forbade,VBD,2,Y,N,nobj,8,2,transf-mod
forbade,forbade,VBD,2,Y,N,nobj,8,2,transf-mod
recently,forbade,VBD,2,Y,N,nobj,8,2,transf-mod
.,forbade,VBD,2,Y,N,nobj,8,2,transf-mod
The,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
president,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
was,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
directly,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,2,transf-longmod
quickly,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,2,transf-longmod
and,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
rapidly,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
forbade,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
recently,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
.,forbade,VBD,2,Y,N,obj,12,2,transf-longmod
The,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
president,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
directly,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
quickly,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
and,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
rapidly,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
forbade,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
recently,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
.,forbade,VBD,2,Y,N,nobj,11,2,transf-longmod
The,forbade,VBD,2,Y,N,obj,6,3,transf-nomod
investor,forbade,VBD,2,Y,N,obj,6,3,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,3,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,3,transf-nomod
yesterday,forbade,VBD,2,Y,N,obj,6,3,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,3,transf-nomod
The,forbade,VBD,2,Y,N,nobj,5,3,transf-nomod
investor,forbade,VBD,2,Y,N,nobj,5,3,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,3,transf-nomod
yesterday,forbade,VBD,2,Y,N,nobj,5,3,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,3,transf-nomod
The,forbade,VBD,2,Y,N,obj,9,3,transf-mod
investor,forbade,VBD,2,Y,N,obj,9,3,transf-mod
was,forbade,VBD,2,Y,N,obj,9,3,transf-mod
immediately,forbade,VBD,2,Y,N,obj,9,3,transf-mod
and,forbade,VBD,2,Y,N,obj,9,3,transf-mod
rapidly,forbade,VBD,2,Y,N,obj,9,3,transf-mod
forbade,forbade,VBD,2,Y,N,obj,9,3,transf-mod
yesterday,forbade,VBD,2,Y,N,obj,9,3,transf-mod
.,forbade,VBD,2,Y,N,obj,9,3,transf-mod
The,forbade,VBD,2,Y,N,nobj,8,3,transf-mod
investor,forbade,VBD,2,Y,N,nobj,8,3,transf-mod
immediately,forbade,VBD,2,Y,N,nobj,8,3,transf-mod
and,forbade,VBD,2,Y,N,nobj,8,3,transf-mod
rapidly,forbade,VBD,2,Y,N,nobj,8,3,transf-mod
forbade,forbade,VBD,2,Y,N,nobj,8,3,transf-mod
yesterday,forbade,VBD,2,Y,N,nobj,8,3,transf-mod
.,forbade,VBD,2,Y,N,nobj,8,3,transf-mod
The,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
investor,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
was,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
immediately,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,3,transf-longmod
rapidly,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,3,transf-longmod
and,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
easily,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
forbade,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
yesterday,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
.,forbade,VBD,2,Y,N,obj,12,3,transf-longmod
The,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
investor,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
immediately,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
rapidly,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
and,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
easily,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
forbade,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
yesterday,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
.,forbade,VBD,2,Y,N,nobj,11,3,transf-longmod
The,forbade,VBD,2,Y,N,obj,6,4,transf-nomod
maker,forbade,VBD,2,Y,N,obj,6,4,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,4,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,4,transf-nomod
recently,forbade,VBD,2,Y,N,obj,6,4,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,4,transf-nomod
The,forbade,VBD,2,Y,N,nobj,5,4,transf-nomod
maker,forbade,VBD,2,Y,N,nobj,5,4,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,4,transf-nomod
recently,forbade,VBD,2,Y,N,nobj,5,4,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,4,transf-nomod
The,forbade,VBD,2,Y,N,obj,9,4,transf-mod
maker,forbade,VBD,2,Y,N,obj,9,4,transf-mod
was,forbade,VBD,2,Y,N,obj,9,4,transf-mod
immediately,forbade,VBD,2,Y,N,obj,9,4,transf-mod
and,forbade,VBD,2,Y,N,obj,9,4,transf-mod
directly,forbade,VBD,2,Y,N,obj,9,4,transf-mod
forbade,forbade,VBD,2,Y,N,obj,9,4,transf-mod
recently,forbade,VBD,2,Y,N,obj,9,4,transf-mod
.,forbade,VBD,2,Y,N,obj,9,4,transf-mod
The,forbade,VBD,2,Y,N,nobj,8,4,transf-mod
maker,forbade,VBD,2,Y,N,nobj,8,4,transf-mod
immediately,forbade,VBD,2,Y,N,nobj,8,4,transf-mod
and,forbade,VBD,2,Y,N,nobj,8,4,transf-mod
directly,forbade,VBD,2,Y,N,nobj,8,4,transf-mod
forbade,forbade,VBD,2,Y,N,nobj,8,4,transf-mod
recently,forbade,VBD,2,Y,N,nobj,8,4,transf-mod
.,forbade,VBD,2,Y,N,nobj,8,4,transf-mod
The,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
maker,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
was,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
immediately,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,4,transf-longmod
directly,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,4,transf-longmod
and,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
entirely,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
forbade,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
recently,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
.,forbade,VBD,2,Y,N,obj,12,4,transf-longmod
The,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
maker,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
immediately,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
directly,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
and,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
entirely,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
forbade,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
recently,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
.,forbade,VBD,2,Y,N,nobj,11,4,transf-longmod
The,forbade,VBD,2,Y,N,obj,6,5,transf-nomod
executive,forbade,VBD,2,Y,N,obj,6,5,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,5,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,5,transf-nomod
recently,forbade,VBD,2,Y,N,obj,6,5,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,5,transf-nomod
The,forbade,VBD,2,Y,N,nobj,5,5,transf-nomod
executive,forbade,VBD,2,Y,N,nobj,5,5,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,5,transf-nomod
recently,forbade,VBD,2,Y,N,nobj,5,5,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,5,transf-nomod
The,forbade,VBD,2,Y,N,obj,9,5,transf-mod
executive,forbade,VBD,2,Y,N,obj,9,5,transf-mod
was,forbade,VBD,2,Y,N,obj,9,5,transf-mod
entirely,forbade,VBD,2,Y,N,obj,9,5,transf-mod
and,forbade,VBD,2,Y,N,obj,9,5,transf-mod
rapidly,forbade,VBD,2,Y,N,obj,9,5,transf-mod
forbade,forbade,VBD,2,Y,N,obj,9,5,transf-mod
recently,forbade,VBD,2,Y,N,obj,9,5,transf-mod
.,forbade,VBD,2,Y,N,obj,9,5,transf-mod
The,forbade,VBD,2,Y,N,nobj,8,5,transf-mod
executive,forbade,VBD,2,Y,N,nobj,8,5,transf-mod
entirely,forbade,VBD,2,Y,N,nobj,8,5,transf-mod
and,forbade,VBD,2,Y,N,nobj,8,5,transf-mod
rapidly,forbade,VBD,2,Y,N,nobj,8,5,transf-mod
forbade,forbade,VBD,2,Y,N,nobj,8,5,transf-mod
recently,forbade,VBD,2,Y,N,nobj,8,5,transf-mod
.,forbade,VBD,2,Y,N,nobj,8,5,transf-mod
The,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
executive,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
was,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
entirely,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,5,transf-longmod
rapidly,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,5,transf-longmod
and,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
easily,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
forbade,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
recently,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
.,forbade,VBD,2,Y,N,obj,12,5,transf-longmod
The,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
executive,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
entirely,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
rapidly,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
and,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
easily,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
forbade,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
recently,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
.,forbade,VBD,2,Y,N,nobj,11,5,transf-longmod
The,forbade,VBD,2,Y,N,obj,6,6,transf-nomod
lawyer,forbade,VBD,2,Y,N,obj,6,6,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,6,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,6,transf-nomod
yesterday,forbade,VBD,2,Y,N,obj,6,6,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,6,transf-nomod
The,forbade,VBD,2,Y,N,nobj,5,6,transf-nomod
lawyer,forbade,VBD,2,Y,N,nobj,5,6,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,6,transf-nomod
yesterday,forbade,VBD,2,Y,N,nobj,5,6,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,6,transf-nomod
The,forbade,VBD,2,Y,N,obj,9,6,transf-mod
lawyer,forbade,VBD,2,Y,N,obj,9,6,transf-mod
was,forbade,VBD,2,Y,N,obj,9,6,transf-mod
immediately,forbade,VBD,2,Y,N,obj,9,6,transf-mod
and,forbade,VBD,2,Y,N,obj,9,6,transf-mod
rapidly,forbade,VBD,2,Y,N,obj,9,6,transf-mod
forbade,forbade,VBD,2,Y,N,obj,9,6,transf-mod
yesterday,forbade,VBD,2,Y,N,obj,9,6,transf-mod
.,forbade,VBD,2,Y,N,obj,9,6,transf-mod
The,forbade,VBD,2,Y,N,nobj,8,6,transf-mod
lawyer,forbade,VBD,2,Y,N,nobj,8,6,transf-mod
immediately,forbade,VBD,2,Y,N,nobj,8,6,transf-mod
and,forbade,VBD,2,Y,N,nobj,8,6,transf-mod
rapidly,forbade,VBD,2,Y,N,nobj,8,6,transf-mod
forbade,forbade,VBD,2,Y,N,nobj,8,6,transf-mod
yesterday,forbade,VBD,2,Y,N,nobj,8,6,transf-mod
.,forbade,VBD,2,Y,N,nobj,8,6,transf-mod
The,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
lawyer,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
was,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
immediately,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,6,transf-longmod
rapidly,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,6,transf-longmod
and,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
quickly,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
forbade,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
yesterday,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
.,forbade,VBD,2,Y,N,obj,12,6,transf-longmod
The,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
lawyer,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
immediately,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
rapidly,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
and,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
quickly,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
forbade,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
yesterday,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
.,forbade,VBD,2,Y,N,nobj,11,6,transf-longmod
The,forbade,VBD,2,Y,N,obj,6,7,transf-nomod
government,forbade,VBD,2,Y,N,obj,6,7,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,7,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,7,transf-nomod
today,forbade,VBD,2,Y,N,obj,6,7,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,7,transf-nomod
The,forbade,VBD,2,Y,N,nobj,5,7,transf-nomod
government,forbade,VBD,2,Y,N,nobj,5,7,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,7,transf-nomod
today,forbade,VBD,2,Y,N,nobj,5,7,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,7,transf-nomod
The,forbade,VBD,2,Y,N,obj,9,7,transf-mod
government,forbade,VBD,2,Y,N,obj,9,7,transf-mod
was,forbade,VBD,2,Y,N,obj,9,7,transf-mod
directly,forbade,VBD,2,Y,N,obj,9,7,transf-mod
and,forbade,VBD,2,Y,N,obj,9,7,transf-mod
quickly,forbade,VBD,2,Y,N,obj,9,7,transf-mod
forbade,forbade,VBD,2,Y,N,obj,9,7,transf-mod
today,forbade,VBD,2,Y,N,obj,9,7,transf-mod
.,forbade,VBD,2,Y,N,obj,9,7,transf-mod
The,forbade,VBD,2,Y,N,nobj,8,7,transf-mod
government,forbade,VBD,2,Y,N,nobj,8,7,transf-mod
directly,forbade,VBD,2,Y,N,nobj,8,7,transf-mod
and,forbade,VBD,2,Y,N,nobj,8,7,transf-mod
quickly,forbade,VBD,2,Y,N,nobj,8,7,transf-mod
forbade,forbade,VBD,2,Y,N,nobj,8,7,transf-mod
today,forbade,VBD,2,Y,N,nobj,8,7,transf-mod
.,forbade,VBD,2,Y,N,nobj,8,7,transf-mod
The,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
government,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
was,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
directly,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,7,transf-longmod
quickly,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
",",forbade,VBD,2,Y,N,obj,12,7,transf-longmod
and,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
easily,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
forbade,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
today,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
.,forbade,VBD,2,Y,N,obj,12,7,transf-longmod
The,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
government,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
directly,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
quickly,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
",",forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
and,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
easily,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
forbade,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
today,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
.,forbade,VBD,2,Y,N,nobj,11,7,transf-longmod
Some,forbade,VBD,2,Y,N,obj,6,8,transf-nomod
investor,forbade,VBD,2,Y,N,obj,6,8,transf-nomod
was,forbade,VBD,2,Y,N,obj,6,8,transf-nomod
forbade,forbade,VBD,2,Y,N,obj,6,8,transf-nomod
today,forbade,VBD,2,Y,N,obj,6,8,transf-nomod
.,forbade,VBD,2,Y,N,obj,6,8,transf-nomod
Some,forbade,VBD,2,Y,N,nobj,5,8,transf-nomod
investor,forbade,VBD,2,Y,N,nobj,5,8,transf-nomod
forbade,forbade,VBD,2,Y,N,nobj,5,8,transf-nomod
today,forbade,VBD,2,Y,N,nobj,5,8,transf-nomod
.,forbade,VBD,2,Y,N,nobj,5,8,transf-nomod
Some,forbade,VBD,2,Y,N,obj,9,8,transf-mod
investor,forbade,VBD,2,Y,N,obj,9,8,transf-mod
was,forbade,VBD,2,Y,N,obj,9,8,transf-mod
entirely,forbade,VBD,2,Y,N,obj,9,8,transf-mod
and,forbade,VBD,2,Y,N,obj,9,8,transf-mod
