,word,lemma,ptb_pos,has_dobj,has_nsubjpass,count
2294,comprise,comprise,VB,True,False,1
2295,comprise,comprise,VBP,True,False,3
2296,comprised,comprise,VBN,False,True,1
2297,comprises,comprise,VBZ,True,False,4
2298,comprising,comprise,VBG,False,False,1
2299,comprising,comprise,VBG,True,False,2
2300,compromise,compromise,VB,False,False,4
2301,compromise,compromise,VB,True,False,2
2302,compromised,compromise,VBN,False,False,2
2303,compromised,compromise,VBN,False,True,1
2304,compromises,compromise,VBZ,False,False,1
2305,compromising,compromise,VBG,True,False,1
2306,compute,compute,VB,True,False,1
2307,computerize,computerize,VB,False,False,1
2308,computerize,computerize,VB,True,False,1
2309,computerized,computerize,VBN,False,False,4
2310,computerizing,computerize,VBG,True,False,5
2311,computes,compute,VBZ,False,False,1
2312,computing,compute,VBG,False,False,5
2313,computing,compute,VBG,True,False,1
2314,con,con,VB,True,False,1
2315,conceal,conceal,VB,True,False,4
2316,concealed,conceal,VBN,False,True,1
2317,concealing,conceal,VBG,True,False,6
2318,concede,concede,VB,False,False,5
2319,concede,concede,VB,True,False,1
2320,concede,concede,VBP,False,False,9
2321,conceded,concede,VBD,False,False,21
2322,conceded,concede,VBD,True,False,1
2323,conceded,concede,VBN,False,False,3
2324,concedes,concede,VBZ,False,False,22
2325,concedes,concede,VBZ,True,False,2
2326,conceding,concede,VBG,False,False,2
2327,conceive,conceive,VB,False,False,2
2328,conceived,conceive,VBD,True,False,1
2329,conceived,conceive,VBN,False,True,1
2330,conceiving,conceive,VBG,False,False,1
2331,concentrate,concentrate,VB,False,False,21
2332,concentrate,concentrate,VB,True,False,5
2333,concentrate,concentrate,VBP,False,False,2
2334,concentrated,concentrate,VBD,False,False,5
2335,concentrated,concentrate,VBD,True,False,1
2336,concentrated,concentrate,VBN,False,False,3
2337,concentrated,concentrate,VBN,False,True,6
2338,concentrates,concentrate,VBZ,False,False,2
2339,concentrating,concentrate,VBG,False,False,9
2340,concentrating,concentrate,VBG,True,False,2
2341,concern,concern,VB,False,False,1
2342,concern,concern,VB,True,False,2
2343,concerned,concern,VBD,False,False,1
2344,concerned,concern,VBD,True,False,1
2345,concerned,concern,VBN,False,False,12
2346,concerned,concern,VBN,False,True,35
2347,concerning,concern,VBG,False,False,8
2348,concerning,concern,VBG,True,False,13
2349,concerns,concern,VBZ,False,False,1
2350,concerns,concern,VBZ,True,False,5
2351,conclude,conclude,VB,False,False,5
2352,conclude,conclude,VB,True,False,6
2353,conclude,conclude,VBP,False,False,5
2354,concluded,conclude,VBD,False,False,29
2355,concluded,conclude,VBD,True,False,4
2356,concluded,conclude,VBN,False,False,12
2357,concluded,conclude,VBN,False,True,4
2358,concluded,conclude,VBN,True,False,1
2359,concludes,conclude,VBZ,False,False,13
2360,concluding,conclude,VBG,False,False,3
2361,concluding,conclude,VBG,True,False,4
2362,concocted,concoct,VBN,False,False,1
2363,concocted,concoct,VBN,True,False,1
2364,concocts,concoct,VBZ,True,False,1
2365,concur,concur,VB,False,False,1
2366,concurred,concur,VBD,False,False,2
2367,condemn,condemn,VB,True,False,6
2368,condemned,condemn,VBD,True,False,2
2369,condemned,condemn,VBN,False,False,2
2370,condemned,condemn,VBN,True,False,1
2371,condemning,condemn,VBG,True,False,5
2372,condemns,condemn,VBZ,True,False,1
2373,conditioned,condition,VBN,False,False,2
2374,conditioned,condition,VBN,False,True,2
2375,conditioned,condition,VBN,True,False,1
2376,condone,condone,VB,True,False,2
2377,condoned,condone,VBD,False,False,1
2378,conduct,conduct,VB,True,False,16
2379,conduct,conduct,VBP,True,False,2
2380,conducted,conduct,VBD,False,False,1
2381,conducted,conduct,VBD,True,False,4
2382,conducted,conduct,VBN,False,False,18
2383,conducted,conduct,VBN,False,True,7
2384,conducted,conduct,VBN,True,False,2
2385,conducting,conduct,VBG,True,False,17
2386,conducts,conduct,VBZ,True,False,3
2387,confer,confer,VB,False,False,1
2388,confer,confer,VB,True,False,1
2389,confer,confer,VBP,True,False,1
2390,conferred,confer,VBD,False,False,1
2391,conferring,confer,VBG,False,False,2
2392,conferring,confer,VBG,True,False,1
2393,confers,confer,VBZ,True,False,2
2394,confessed,confess,VBD,False,False,5
2395,confessed,confess,VBN,False,False,1
2396,confesses,confess,VBZ,False,False,5
2397,confessing,confess,VBG,True,False,1
2398,confided,confide,VBD,False,False,3
2399,confides,confide,VBZ,False,False,1
2400,confiding,confide,VBG,False,False,1
2401,confined,confine,VBN,False,False,2
2402,confined,confine,VBN,False,True,5
2403,confirm,confirm,VB,True,False,16
2404,confirm,confirm,VBP,False,False,3
2405,confirm,confirm,VBP,True,False,5
2406,confirmed,confirm,VBD,False,False,27
2407,confirmed,confirm,VBD,True,False,12
2408,confirmed,confirm,VBN,False,False,5
2409,confirmed,confirm,VBN,False,True,11
2410,confirmed,confirm,VBN,True,False,1
2411,confirming,confirm,VBG,False,False,2
2412,confirming,confirm,VBG,True,False,4
2413,confirms,confirm,VBZ,False,False,5
2414,confirms,confirm,VBZ,True,False,4
2415,confiscate,confiscate,VB,True,False,1
2416,confiscated,confiscate,VBD,True,False,2
2417,confiscated,confiscate,VBN,False,False,2
2418,confiscated,confiscate,VBN,False,True,3
2419,confiscated,confiscate,VBN,True,False,1
2420,confiscating,confiscate,VBG,True,False,2
2421,conflict,conflict,VBP,False,False,1
2422,conflicting,conflict,VBG,False,False,1
2423,conform,conform,VB,False,False,9
2424,conform,conform,VBP,False,False,1
2425,conforming,conform,VBG,True,False,1
2426,conforms,conform,VBZ,False,False,1
2427,confront,confront,VB,True,False,1
2428,confront,confront,VBP,True,False,2
2429,confronted,confront,VBN,False,False,4
2430,confronted,confront,VBN,False,True,2
2431,confronting,confront,VBG,True,False,4
2432,confronts,confront,VBZ,True,False,3
2433,confuse,confuse,VB,True,False,4
2434,confused,confuse,VBD,True,False,1
2435,confused,confuse,VBN,False,False,1
2436,confused,confuse,VBN,False,True,4
2437,confused,confuse,VBN,True,False,1
2438,confuses,confuse,VBZ,False,False,1
2439,confuses,confuse,VBZ,True,False,1
2440,confusing,confuse,VBG,False,False,1
2441,confusing,confuse,VBG,True,False,2
2442,congratulate,congratulate,VB,True,False,1
2443,congratulated,congratulate,VBD,False,False,1
2444,congratulated,congratulate,VBN,True,False,1
2445,conjures,conjure,VBZ,True,False,1
2446,connect,connect,VB,True,False,2
2447,connect,connect,VBP,False,False,1
2448,connect,connect,VBP,True,False,1
2449,connected,connect,VBN,False,False,12
2450,connected,connect,VBN,False,True,5
2451,connecting,connect,VBG,True,False,6
2452,connects,connect,VBZ,True,False,4
2453,connote,connote,VB,True,False,1
2454,conquer,conquer,VB,True,False,2
2455,consent,consent,VB,False,False,1
2456,consented,consent,VBD,False,False,11
2457,consented,consent,VBN,False,False,1
2458,consenting,consent,VBG,False,False,1
2459,conserve,conserve,VB,False,False,1
2460,conserve,conserve,VB,True,False,4
2461,consider,consider,VB,False,False,36
2462,consider,consider,VB,True,False,75
2463,consider,consider,VBP,False,False,19
2464,consider,consider,VBP,True,False,8
2465,considered,consider,VBD,False,False,14
2466,considered,consider,VBD,True,False,5
2467,considered,consider,VBN,False,False,40
2468,considered,consider,VBN,False,True,72
2469,considered,consider,VBN,True,False,4
2470,considered,consider,VBN,True,True,1
2471,considering,consider,VBG,False,False,37
2472,considering,consider,VBG,True,False,48
2473,considers,consider,VBZ,False,False,18
2474,considers,consider,VBZ,True,False,2
2475,consigns,consign,VBZ,True,False,1
2476,consist,consist,VB,False,False,5
2477,consist,consist,VBP,False,False,6
2478,consisted,consist,VBD,False,False,4
2479,consisted,consist,VBN,False,False,1
2480,consisting,consist,VBG,False,False,19
2481,consists,consist,VBZ,False,False,17
2482,console,console,VB,True,False,1
2483,consoles,console,VBZ,True,False,1
2484,consolidate,consolidate,VB,True,False,10
2485,consolidated,consolidate,VBD,True,False,1
2486,consolidated,consolidate,VBN,False,False,2
2487,consolidated,consolidate,VBN,False,True,2
2488,consolidates,consolidate,VBZ,True,False,1
2489,consolidating,consolidate,VBG,False,False,2
2490,consolidating,consolidate,VBG,True,False,9
2491,consorting,consort,VBG,False,False,1
2492,conspire,conspire,VBP,False,False,1
2493,conspired,conspire,VBD,False,False,6
2494,conspiring,conspire,VBG,False,False,7
2495,constitute,constitute,VB,True,False,5
2496,constitute,constitute,VBP,True,False,9
2497,constituted,constitute,VBD,True,False,2
2498,constitutes,constitute,VBZ,True,False,2
2499,constrain,constrain,VB,True,False,2
2500,constrained,constrain,VBN,False,False,2
2501,constrained,constrain,VBN,False,True,1
2502,constrains,constrain,VBZ,True,False,1
2503,constricting,constrict,VBG,True,False,1
2504,construct,construct,VB,False,False,1
2505,construct,construct,VB,True,False,5
2506,constructed,construct,VBN,False,False,4
2507,constructed,construct,VBN,False,True,2
2508,constructed,construct,VBN,True,False,1
2509,constructed,construct,VBN,True,True,1
2510,constructing,construct,VBG,True,False,2
2511,construe,construe,VB,True,False,1
2512,construed,construe,VBD,True,False,1
2513,construed,construe,VBN,False,False,2
2514,construed,construe,VBN,False,True,1
2515,consult,consult,VB,False,False,2
2516,consult,consult,VB,True,False,2
2517,consulted,consult,VBN,False,True,3
2518,consulting,consult,VBG,False,False,19
2519,consulting,consult,VBG,True,False,4
2520,consume,consume,VB,True,False,4
2521,consume,consume,VBP,False,False,1
2522,consume,consume,VBP,True,False,4
2523,consumed,consume,VBD,True,False,1
2524,consumed,consume,VBN,False,False,7
2525,consumed,consume,VBN,False,True,2
2526,consummated,consummate,VBN,False,True,3
2527,cont'd.,cont'd.,VBN,False,False,1
2528,contact,contact,VB,True,False,2
2529,contacted,contact,VBD,False,False,1
2530,contacted,contact,VBD,True,False,1
2531,contacted,contact,VBN,False,False,4
2532,contacted,contact,VBN,False,True,1
2533,contacted,contact,VBN,True,False,1
2534,contacting,contact,VBG,True,False,2
2535,contain,contain,VB,True,False,15
2536,contain,contain,VBP,True,False,9
2537,contained,contain,VBD,True,False,11
2538,contained,contain,VBN,False,False,8
2539,contained,contain,VBN,False,True,2
2540,contained,contain,VBN,True,False,1
2541,containing,contain,VBG,True,False,14
2542,contains,contain,VBZ,True,False,16
2543,contaminated,contaminate,VBN,False,False,2
2544,contaminated,contaminate,VBN,False,True,1
2545,contaminated,contaminate,VBN,True,False,1
2546,contemplate,contemplate,VB,False,False,3
2547,contemplate,contemplate,VBP,True,False,1
2548,contemplated,contemplate,VBD,True,False,1
2549,contemplated,contemplate,VBN,False,False,1
2550,contemplated,contemplate,VBN,False,True,3
2551,contemplates,contemplate,VBZ,True,False,1
2552,contemplating,contemplate,VBG,False,False,1
2553,contemplating,contemplate,VBG,True,False,6
2554,contemporize,contemporize,VB,True,False,1
2555,contend,contend,VB,False,False,3
2556,contend,contend,VBP,False,False,30
2557,contended,contend,VBD,False,False,15
2558,contended,contend,VBN,False,False,3
2559,contending,contend,VBG,False,False,4
2560,contends,contend,VBZ,False,False,45
2561,content,content,VB,True,False,1
2562,contest,contest,VB,True,False,1
2563,contested,contest,VBD,True,False,1
2564,contested,contest,VBN,False,False,4
2565,contesting,contest,VBG,True,False,2
2566,continue,continue,VB,False,False,229
2567,continue,continue,VB,True,False,29
2568,continue,continue,VBP,False,False,56
2569,continue,continue,VBP,True,False,3
2570,continued,continue,VBD,False,False,98
2571,continued,continue,VBD,True,False,12
2572,continued,continue,VBN,False,False,58
2573,continued,continue,VBN,False,True,3
2574,continued,continue,VBN,True,False,1
2575,continues,continue,VBZ,False,False,110
2576,continues,continue,VBZ,True,False,6
2577,continuing,continue,VBG,False,False,105
2578,continuing,continue,VBG,True,False,10
2579,contract,contract,VB,False,False,3
2580,contract,contract,VBP,False,False,1
2581,contract-drilling,contract-drill,VBG,False,False,1
2582,contracted,contract,VBD,False,False,3
2583,contracted,contract,VBD,True,False,6
2584,contracted,contract,VBN,False,False,3
2585,contracted,contract,VBN,True,False,1
2586,contracting,contract,VBG,False,False,3
2587,contracting,contract,VBG,True,False,1
2588,contracts,contract,VBZ,False,False,2
2589,contradict,contradict,VB,True,False,2
2590,contradicting,contradict,VBG,True,False,1
2591,contradicts,contradict,VBZ,True,False,1
2592,contrast,contrast,VB,True,False,1
2593,contrast,contrast,VBP,False,False,1
2594,contrasted,contrast,VBD,False,False,1
2595,contrasted,contrast,VBN,False,False,2
2596,contrasting,contrast,VBG,False,False,1
2597,contrasts,contrast,VBZ,False,False,6
2598,contravened,contravene,VBN,True,False,1
2599,contribued,contribue,VBD,False,False,1
2600,contribute,contribute,VB,False,False,10
2601,contribute,contribute,VB,True,False,4
2602,contribute,contribute,VBP,False,False,3
2603,contribute,contribute,VBP,True,False,4
2604,contributed,contribute,VBD,False,False,69
2605,contributed,contribute,VBD,True,False,15
2606,contributed,contribute,VBN,False,False,17
2607,contributed,contribute,VBN,False,True,1
2608,contributed,contribute,VBN,True,False,2
2609,contributes,contribute,VBZ,False,False,2
2610,contributing,contribute,VBG,False,False,14
2611,contributing,contribute,VBG,True,False,1
2612,control,control,VB,False,False,7
2613,control,control,VB,True,False,29
2614,control,control,VBP,True,False,10
2615,controlled,control,VBD,False,False,3
2616,controlled,control,VBD,True,False,6
2617,controlled,control,VBN,False,False,34
2618,controlled,control,VBN,False,True,13
2619,controlled,control,VBN,True,False,2
2620,controlled,control,VBN,True,True,2
2621,controlling,control,VBG,False,False,13
2622,controlling,control,VBG,True,False,7
2623,controls,control,VBZ,False,False,2
2624,controls,control,VBZ,True,False,27
2625,convene,convene,VB,True,False,3
2626,convene,convene,VBP,False,False,1
2627,convened,convene,VBD,False,False,1
2628,convened,convene,VBD,True,False,1
2629,convened,convene,VBN,False,False,1
2630,convened,convene,VBN,False,True,1
2631,convenes,convene,VBZ,False,False,2
2632,convenes,convene,VBZ,True,False,1
2633,convening,convene,VBG,True,False,2
2634,converged,converge,VBD,False,False,1
2635,convert,convert,VB,False,False,3
2636,convert,convert,VB,True,False,27
2637,convert,convert,VBP,False,False,2
2638,convert,convert,VBP,True,False,1
2639,converted,convert,VBD,False,False,2
2640,converted,convert,VBD,True,False,2
2641,converted,convert,VBN,False,False,2
2642,converted,convert,VBN,False,True,15
2643,converted,convert,VBN,True,False,2
2644,converting,convert,VBG,False,False,1
2645,converting,convert,VBG,True,False,10
2646,converts,convert,VBZ,True,False,3
2647,convey,convey,VB,True,False,5
2648,convey,convey,VBP,True,False,1
2649,conveyed,convey,VBD,True,False,2
2650,conveys,convey,VBZ,False,False,1
2651,convict,convict,VB,True,False,4
2652,convicted,convict,VBD,True,False,5
2653,convicted,convict,VBN,False,False,13
2654,convicted,convict,VBN,False,True,14
2655,convicted,convict,VBN,True,False,1
2656,convicts,convict,VBZ,True,False,1
2657,convince,convince,VB,True,False,12
2658,convince,convince,VBP,True,False,1
2659,convinced,convince,VBD,True,False,1
2660,convinced,convince,VBN,False,True,13
2661,convinced,convince,VBN,True,False,1
2662,convinces,convince,VBZ,True,False,1
2663,convincing,convince,VBG,True,False,4
2664,convoluted,convolute,VBN,False,False,1
2665,cook,cook,VB,True,False,1
2666,cooked,cook,VBN,False,False,2
2667,cooked,cook,VBN,False,True,1
2668,cooking,cook,VBG,False,False,1
2669,cooking,cook,VBG,True,False,1
2670,cool,cool,VB,False,False,1
2671,cool,cool,VB,True,False,9
2672,cool,cool,VBP,False,False,1
2673,cooled,cool,VBD,False,False,2
2674,cooled,cool,VBN,False,False,5
2675,cooled,cool,VBN,False,True,1
2676,cooling,cool,VBG,False,False,5
2677,cooling,cool,VBG,True,False,1
2678,cools,cool,VBZ,False,False,1
2679,cooperate,cooperate,VB,False,False,11
2680,cooperate,cooperate,VBP,False,False,1
2681,cooperated,cooperate,VBD,False,False,2
2682,cooperated,cooperate,VBN,False,False,1
2683,cooperating,cooperate,VBG,False,False,5
2684,coordinate,coordinate,VB,False,False,1
2685,coordinate,coordinate,VB,True,False,10
2686,coordinated,coordinate,VBN,False,False,1
2687,coordinated,coordinate,VBN,False,True,2
2688,coordinates,coordinate,VBZ,True,False,3
2689,coordinating,coordinate,VBG,True,False,1
2690,cope,cope,VB,False,False,16
2691,copied,copy,VBD,True,False,1
2692,copied,copy,VBN,False,False,1
2693,copied,copy,VBN,False,True,1
2694,coping,cope,VBG,False,False,7
2695,copy,copy,VB,False,False,2
2696,copy,copy,VB,True,False,4
2697,copy,copy,VBP,False,False,1
2698,copy,copy,VBP,True,False,2
2699,copying,copy,VBG,False,False,1
2700,copying,copy,VBG,True,False,2
2701,copyrighted,copyright,VBN,False,False,3
2702,corner,corner,VB,True,False,2
2703,cornered,corner,VBN,True,False,2
2704,corral,corral,VB,True,False,1
2705,correct,correct,VB,True,False,14
2706,correct,correct,VBP,True,False,1
2707,corrected,correct,VBD,False,False,1
2708,corrected,correct,VBN,False,False,1
2709,corrected,correct,VBN,False,True,6
2710,corrected,correct,VBN,True,False,2
2711,correcting,correct,VBG,True,False,2
2712,corrects,correct,VBZ,False,False,1
2713,correspond,correspond,VB,False,False,1
2714,corresponded,correspond,VBD,False,False,1
2715,corresponding,correspond,VBG,False,False,1
2716,corroborate,corroborate,VBP,True,False,1
2717,cost,cost,VB,False,False,3
2718,cost,cost,VB,True,False,59
2719,cost,cost,VBD,True,False,16
2720,cost,cost,VBN,True,False,7
2721,cost,cost,VBP,True,False,5
2722,costing,cost,VBG,True,False,9
2723,costs,cost,VBZ,False,False,5
2724,costs,cost,VBZ,True,False,32
2725,costumed,costume,VBN,False,False,2
2726,couched,couch,VBN,True,False,1
2727,couching,couch,VBG,True,False,1
2728,cough,cough,VB,False,False,1
2729,coughed,cough,VBD,True,False,1
2730,coughed,cough,VBN,True,False,1
2731,coughing,cough,VBG,True,False,1
2732,counseled,counsel,VBN,True,False,1
2733,counseling,counsel,VBG,False,False,2
2734,counseling,counsel,VBG,True,False,2
2735,counsels,counsel,VBZ,False,False,1
2736,counsels,counsel,VBZ,True,False,1
2737,count,count,VB,False,False,5
2738,count,count,VB,True,False,4
2739,count,count,VBP,False,False,3
2740,counted,count,VBD,True,False,1
2741,counted,count,VBN,False,False,3
2742,counted,count,VBN,False,True,14
2743,counted,count,VBN,True,False,1
2744,countenance,countenance,VB,False,False,1
2745,counter,counter,VB,False,False,1
2746,counter,counter,VB,True,False,11
2747,counter,counter,VBP,False,False,2
2748,counteract,counteract,VB,True,False,2
2749,counteracted,counteract,VBN,True,False,1
2750,counterattack,counterattack,VB,False,False,1
2751,counterbalanced,counterbalance,VBN,True,False,1
2752,countered,counter,VBD,False,False,4
2753,countered,counter,VBD,True,False,1
2754,countered,counter,VBN,False,True,1
2755,countering,counter,VBG,True,False,1
2756,counterprogram,counterprogram,VB,False,False,1
2757,countersued,countersue,VBD,False,False,1
2758,countersued,countersue,VBN,False,False,1
2759,countersuing,countersue,VBG,True,False,1
2760,countervailing,countervail,VBG,False,False,1
2761,counting,count,VBG,False,False,10
2762,counting,count,VBG,True,False,5
2763,counts,count,VBZ,False,False,3
2764,counts,count,VBZ,True,False,8
2765,coupled,couple,VBN,False,False,11
2766,coursed,course,VBN,False,False,1
2767,court,court,VB,True,False,2
2768,courted,court,VBD,True,False,1
2769,courted,court,VBN,False,True,2
2770,courting,court,VBG,False,False,1
2771,courting,court,VBG,True,False,3
2772,courts,court,VBZ,True,False,1
2773,cover,cover,VB,True,False,69
2774,cover,cover,VBP,True,False,5
2775,covered,cover,VBD,True,False,7
2776,covered,cover,VBN,False,False,15
2777,covered,cover,VBN,False,True,23
2778,covered,cover,VBN,True,False,3
2779,covering,cover,VBG,True,False,37
2780,covers,cover,VBZ,False,False,2
2781,covers,cover,VBZ,True,False,22
2782,coveted,covet,VBN,False,False,1
2783,covets,covet,VBZ,True,False,1
2784,cower,cower,VBP,False,False,1
2785,crack,crack,VB,False,False,2
2786,crack,crack,VB,True,False,8
2787,crack,crack,VBP,True,False,1
2788,cracked,crack,VBD,True,False,2
2789,cracked,crack,VBN,False,False,3
2790,cracking,crack,VBG,False,False,1
2791,cracking,crack,VBG,True,False,1
2792,crackle,crackle,VBP,False,False,1
2793,craft,craft,VB,True,False,2
2794,crafted,craft,VBD,True,False,1
2795,crafted,craft,VBN,False,False,2
2796,crafted,craft,VBN,False,True,1
2797,crafted,craft,VBN,True,False,1
2798,crafting,craft,VBG,True,False,1
2799,crammed,cram,VBD,False,False,1
2800,cramming,cram,VBG,True,False,2
2801,crams,cram,VBZ,True,False,1
2802,craning,crane,VBG,True,False,1
2803,crank,crank,VB,True,False,1
2804,cranked,crank,VBD,True,False,1
2805,crash,crash,VB,False,False,2
2806,crash,crash,VB,True,False,3
2807,crashed,crash,VBD,False,False,4
2808,crashes,crash,VBZ,False,False,2
2809,crashing,crash,VBG,False,False,4
2810,cratering,crater,VBG,False,False,1
2811,crave,crave,VBP,True,False,1
2812,crawl,crawl,VB,False,False,2
2813,crawled,crawl,VBD,False,False,1
2814,crawling,crawl,VBG,False,False,1
2815,crawls,crawl,VBZ,False,False,1
2816,creak,creak,VB,False,False,1
2817,creamed,cream,VBN,False,True,1
2818,create,create,VB,False,False,1
2819,create,create,VB,True,False,84
2820,create,create,VBP,True,False,12
2821,created,create,VBD,False,False,3
2822,created,create,VBD,True,False,34
2823,created,create,VBN,False,False,53
2824,created,create,VBN,False,True,22
2825,created,create,VBN,True,False,15
2826,created,create,VBN,True,True,1
2827,creates,create,VBZ,True,False,20
2828,creating,create,VBG,True,False,47
2829,credit,credit,VB,True,False,1
2830,credited,credit,VBD,True,False,6
2831,credited,credit,VBN,False,False,2
2832,credited,credit,VBN,False,True,5
2833,crediting,credit,VBG,True,False,1
2834,credits,credit,VBZ,True,False,1
2835,creeping,creep,VBG,False,False,5
2836,creeping,creep,VBG,True,False,1
2837,crept,creep,VBD,False,False,1
2838,crept,creep,VBN,False,False,1
2839,crest,crest,VB,False,False,1
2840,cries,cry,VBZ,False,False,1
2841,criminalize,criminalize,VB,True,False,1
2842,crimp,crimp,VB,True,False,1
2843,crimping,crimp,VBG,True,False,2
2844,cringed,cringe,VBD,False,False,1
2845,crippled,cripple,VBN,False,False,1
2846,crippled,cripple,VBN,False,True,2
2847,crippled,cripple,VBN,True,False,1
2848,criss-cross,criss-cross,VBP,True,False,1
2849,crisscrossing,crisscross,VBG,True,False,1
2850,criticize,criticize,VB,True,False,4
2851,criticize,criticize,VBP,True,False,2
2852,criticized,criticize,VBD,True,False,14
2853,criticized,criticize,VBN,False,False,2
2854,criticized,criticize,VBN,False,True,14
2855,criticized,criticize,VBN,True,False,6
2856,criticizes,criticize,VBZ,True,False,3
2857,criticizing,criticize,VBG,True,False,1
2858,croak,croak,VBP,True,False,1
2859,crooned,croon,VBD,False,False,1
2860,croons,croon,VBZ,False,False,1
2861,crop,crop,VB,False,False,1
2862,cropped,crop,VBD,True,False,1
2863,cropped,crop,VBN,False,False,1
2864,cropping,crop,VBG,True,False,1
2865,cross,cross,VB,False,False,1
2866,cross,cross,VB,True,False,4
2867,cross,cross,VBP,False,False,1
2868,cross,cross,VBP,True,False,3
2869,cross-bred,cross-breed,VBD,True,False,1
2870,cross-pollinated,cross-pollinate,VBN,False,True,1
2871,crossed,cross,VBD,True,False,3
2872,crossed,cross,VBN,False,False,1
2873,crossed,cross,VBN,True,False,4
2874,crosses,cross,VBZ,True,False,1
2875,crossing,cross,VBG,False,False,2
2876,crossing,cross,VBG,True,False,5
2877,crouched,crouch,VBD,False,False,1
2878,crouched,crouch,VBN,False,False,1
2879,crowd,crowd,VBP,True,False,1
2880,crowded,crowd,VBD,False,False,2
2881,crowded,crowd,VBN,False,False,6
2882,crowded,crowd,VBN,False,True,3
2883,crowds,crowd,VBZ,True,False,1
2884,crowed,crow,VBN,False,False,1
2885,crowned,crown,VBN,False,True,1
2886,crows,crow,VBZ,False,False,1
2887,cruise,cruise,VBP,False,False,1
2888,cruising,cruise,VBG,False,False,1
2889,cruising,cruise,VBG,True,False,1
2890,crumble,crumble,VB,False,False,4
2891,crumbled,crumble,VBD,False,False,2
2892,crumbled,crumble,VBN,False,False,1
2893,crumbles,crumble,VBZ,False,False,1
2894,crumbling,crumble,VBG,False,False,7
2895,crumpled,crumple,VBD,True,False,1
2896,crumpled,crumple,VBN,False,False,1
2897,crunch,crunch,VB,True,False,1
2898,crunched,crunch,VBD,False,False,1
2899,crush,crush,VB,True,False,6
2900,crushed,crush,VBN,False,False,1
2901,crushed,crush,VBN,False,True,3
2902,crushes,crush,VBZ,True,False,1
2903,crushing,crush,VBG,False,False,2
2904,crushing,crush,VBG,True,False,2
2905,cry,cry,VB,False,False,1
2906,cry,cry,VBP,False,False,1
2907,crying,cry,VBG,False,False,1
2908,cuff,cuff,VB,True,False,1
2909,culminated,culminate,VBN,False,False,1
2910,culminates,culminate,VBZ,True,False,1
2911,culminating,culminate,VBG,False,False,1
2912,cultivated,cultivate,VBN,False,False,1
2913,cultivated,cultivate,VBN,True,False,1
2914,cultivates,cultivate,VBZ,True,False,1
2915,cultivating,cultivate,VBG,True,False,1
2916,curb,curb,VB,True,False,24
2917,curbed,curb,VBD,True,False,1
2918,curbed,curb,VBN,False,True,3
2919,curbing,curb,VBG,True,False,10
2920,cure,cure,VB,False,False,2
2921,cure,cure,VB,True,False,5
2922,cured,cure,VBN,False,True,2
2923,curing,cure,VBG,True,False,1
2924,curl,curl,VB,False,False,1
2925,curled,curl,VBD,False,False,2
2926,curry,curry,VB,True,False,3
2927,cursed,curse,VBD,False,False,1
2928,curtail,curtail,VB,True,False,11
2929,curtail,curtail,VBP,True,False,1
2930,curtailed,curtail,VBD,False,False,1
2931,curtailed,curtail,VBD,True,False,1
2932,curtailed,curtail,VBN,False,True,4
2933,curtailed,curtail,VBN,True,False,1
2934,curtailing,curtail,VBG,True,False,1
2935,cushion,cushion,VB,True,False,3
2936,cushioned,cushion,VBN,False,False,1
2937,cushioned,cushion,VBN,False,True,1
2938,cushioned,cushion,VBN,True,False,1
2939,cushioning,cushion,VBG,True,False,1
2940,customized,customize,VBN,False,False,3
2941,cut,cut,VB,False,False,22
2942,cut,cut,VB,True,False,104
2943,cut,cut,VBD,False,False,8
2944,cut,cut,VBD,True,False,40
2945,cut,cut,VBN,False,False,17
2946,cut,cut,VBN,False,True,25
2947,cut,cut,VBN,True,False,15
2948,cut,cut,VBN,True,True,1
2949,cut,cut,VBP,False,False,1
2950,cut,cut,VBP,True,False,3
2951,cuts,cut,VBZ,False,False,6
2952,cuts,cut,VBZ,True,False,7
2953,cutting,cut,VBG,False,False,5
2954,cutting,cut,VBG,True,False,47
2955,cycling,cycle,VBG,False,False,1
2956,dabble,dabble,VB,False,False,1
2957,dabbled,dabble,VBD,False,False,1
2958,dabbling,dabble,VBG,False,False,1
2959,dabs,dab,VBZ,True,False,1
2960,damage,damage,VB,True,False,4
2961,damage,damage,VBP,True,False,1
2962,damaged,damage,VBD,False,True,1
2963,damaged,damage,VBD,True,False,5
2964,damaged,damage,VBN,False,False,25
2965,damaged,damage,VBN,False,True,17
2966,damaged,damage,VBN,True,False,2
2967,damages,damage,VBZ,False,False,1
2968,damaging,damage,VBG,False,False,3
2969,damaging,damage,VBG,True,False,2
2970,damp,damp,VB,True,False,10
2971,damp,damp,VBP,True,False,1
2972,damped,damp,VBN,False,True,1
2973,damped,damp,VBP,True,False,1
2974,dampen,dampen,VB,True,False,1
2975,dampened,dampen,VBD,True,False,2
2976,damping,damp,VBG,True,False,2
2977,dance,dance,VB,False,False,3
2978,dancing,dance,VBG,False,False,2
2979,dangled,dangle,VBN,False,True,1
2980,dangling,dangle,VBG,False,False,1
2981,dangling,dangle,VBG,True,False,1
2982,dare,dare,VB,False,False,2
2983,dare,dare,VBP,True,False,1
2984,dared,dare,VBD,False,False,1
2985,dash,dash,VB,True,False,1
2986,dashed,dash,VBD,True,False,1
2987,dashed,dash,VBN,False,False,1
2988,dashed,dash,VBN,False,True,4
